	Locustag	Gene	Description	FeatureType	pcnB	WT	cluster
1403	DN756_14395	hlyD	secretion protein HlyD	CDS	0.3383832816233052	0.3463094313820188	1
1404	DN756_16440		chitin-binding protein	CDS	0.3771492599625519	0.40174157716272774	1
1405	DN756_14400		ABC transporter ATP-binding protein	CDS	0.35562639624337083	0.38425127205440995	1
1406	DN756_13810		GTP-binding protein	CDS	0.4485708137323543	0.3871722874488088	1
1407	DN756_13770		SDR family oxidoreductase	CDS	0.38862199172740775	0.29373185953921693	1
1408	DN756_16690	trxC	thioredoxin TrxC	CDS	0.15953332648992904	0.17483532573726024	1
1409	DN756_16655		branched-chain amino acid ABC transporter permease	CDS	0.401520335547512	0.430269774131467	1
1410	DN756_16610		amino acid ABC transporter permease	CDS	0.36129463441370785	0.4799130850806161	1
1411	DN756_13410		lysine exporter LysO family protein	CDS	0.40435488719317636	0.39726693153351433	1
1412	DN756_13420		NADH oxidoreductase	CDS	0.3997809416757415	0.4262380076482252	1
1413	DN756_18855		hypothetical protein	CDS	0.4052804117840171	0.4308413642963423	1
1414	DN756_20920		Rpn family recombination-promoting nuclease/putative transposase	CDS	0.36737593117263107	0.3518474073306408	1
1415	DN756_18885		AlpA family phage regulatory protein	CDS	0.4615405690794592	0.3399895676532875	1
1416	DN756_13590		undecaprenyl-diphosphate phosphatase	CDS	0.35009101026517603	0.532420858140592	1
1417	DN756_16525		acyl-CoA dehydrogenase	CDS	0.31695079754045186	0.36084548486435425	1
1418	DN756_13615		ABC transporter permease	CDS	0.3648451676622298	0.43237084023973466	1
1419	DN756_13620		methionine ABC transporter ATP-binding protein	CDS	0.3879949704253006	0.3720844803336607	1
1420	DN756_13625		ABC transporter substrate-binding protein	CDS	0.35237989838221045	0.43745475980294024	1
1421	DN756_13630		isopenicillin N synthase family oxygenase	CDS	0.2082401386911893	0.26067248038732205	1
1422	DN756_13635		HAD-IB family hydrolase	CDS	0.38415395675027636	0.3949907148004695	1
1423	DN756_13660		iron ABC transporter substrate-binding protein	CDS	0.3605989874100293	0.4981356514691302	1
1424	DN756_20820		hypothetical protein	CDS	0.37982604866517716	0.4669853355620996	1
1425	DN756_20795		DUF4232 domain-containing protein	CDS	0.25041187749358745	0.387658275514301	1
1426	DN756_16460		glycerophosphodiester phosphodiesterase	CDS	0.44137073442663805	0.38528445225795543	1
1427	DN756_13725		NUDIX domain-containing protein	CDS	0.3774992152483998	0.37655738851926845	1
1428	DN756_13760		fumarylacetoacetate hydrolase	CDS	0.3865476882299931	0.39976755735709557	1
1429	DN756_13775		YkgJ family cysteine cluster protein	CDS	0.38682530123056325	0.391578046140644	1
1430	DN756_20535		ilv operon leader peptide	CDS	0.47541835918422976	0.3635330760533696	1
1431	DN756_14405		ABC transporter permease	CDS	0.07541811756187904	0.07902838436163237	1
1432	DN756_14410		ABC transporter permease	CDS	0.3402967047192395	0.3741304547828354	1
1433	DN756_15785	copA	copper-exporting P-type ATPase CopA	CDS	0.3741163764242096	0.4141951999188583	1
1434	DN756_15780	cueR	Cu(I)-responsive transcriptional regulator	CDS	0.3881303596828957	0.44767363696290147	1
1435	DN756_19595	hemP	hemin uptake protein HemP	CDS	0.28273526890818235	0.45118468807220685	1
1436	DN756_20200		thioesterase family protein	CDS	0.3571461567418535	0.3774356652676737	1
1437	DN756_15645		inovirus Gp2 family protein	CDS	0.3801129837010052	0.28292151761685624	1
1438	DN756_15635		GTP-binding protein HSR1	CDS	0.4288356706807878	0.36873781486352264	1
1439	DN756_20180		homoserine/homoserine lactone efflux protein	CDS	0.34101424995419627	0.38981087207439585	1
1440	DN756_20120	tusA	sulfurtransferase TusA	CDS	0.38313755041229003	0.4411150736644252	1
1441	DN756_15580		site-specific integrase	CDS	0.42822685841484665	0.3757282048701891	1
1442	DN756_20085		hypothetical protein	CDS	0.3211127038567895	0.5308103400904729	1
1443	DN756_15110		LuxR family transcriptional regulator	CDS	0.353252454690991	0.20780411735611337	1
1444	DN756_15155	iolC	5-dehydro-2-deoxygluconokinase	CDS	0.2882846701385806	0.3172115353900396	1
1445	DN756_20010		pilus assembly protein	CDS	0.3807324106533691	0.33788849563064155	1
1446	DN756_15420		hypothetical protein	CDS	0.4022986197615548	0.4589258229150918	1
1447	DN756_15415		hypothetical protein	CDS	0.4242045684211025	0.3813111209378869	1
1448	DN756_15220		hypothetical protein	CDS	0.09945504093795564	0.08134156282840212	1
1449	DN756_15260		hypothetical protein	CDS	0.34623887727031843	0.34294867479961116	1
1450	DN756_19925		tyrosine-protein phosphatase	CDS	0.4024880140894621	0.3799280004606834	1
1451	DN756_15275		IS256 family transposase	CDS	0.28546253329097876	0.4849650918224784	1
1452	DN756_15390		phage tail protein	CDS	0.4383357190627582	0.3177694930852478	1
1453	DN756_15375		hypothetical protein	CDS	0.42119282027314053	0.3443219171091148	1
1454	DN756_15075		octanoyltransferase	CDS	0.28589854579019636	0.29683695420001954	1
1455	DN756_15795	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	CDS	0.41366003141463853	0.375813772483576	1
1456	DN756_15805		bifunctional metallophosphatase/5'-nucleotidase	CDS	0.3556217265145084	0.3858123003754975	1
1457	DN756_15810		hypothetical protein	CDS	0.37352824046626765	0.4356093039695059	1
1458	DN756_20505		DUF943 family protein	CDS	0.4054528468388713	0.20389139532773545	1
1459	DN756_14460		DMT family transporter	CDS	0.33460364329829917	0.42422428294664405	1
1460	DN756_20495		hypothetical protein	CDS	0.4510421404133986	0.2180177160112685	1
1461	DN756_14470		high-affinity choline transporter BetT	CDS	0.3543646611159176	0.3795617349488772	1
1462	DN756_14475	betI	transcriptional regulator BetI	CDS	0.37442062679605714	0.3268294438607579	1
1463	DN756_19245		hypothetical protein	CDS	0.3234282494360957	0.5140711592228928	1
1464	DN756_14565		pyridoxal phosphatase	CDS	0.3895227486111967	0.41934528479308564	1
1465	DN756_14595	modF	molybdate ABC transporter ATP-binding protein ModF	CDS	0.39118813582220036	0.44384766464446906	1
1466	DN756_14635		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	CDS	0.3886438045926047	0.46022588940313813	1
1467	DN756_14645	zitB	CDF family zinc transporter ZitB	CDS	0.43622765864998625	0.41672981230081974	1
1468	DN756_08735	htpX	protease HtpX	CDS	0.32736589945824085	0.398989028093039	1
1469	DN756_15960		prephenate dehydrogenase	CDS	0.38311394374813945	0.4668649267437948	1
1470	DN756_14805	bamE	outer membrane protein assembly factor BamE	CDS	0.393413709558752	0.4579397948450967	1
1471	DN756_19580		heme anaerobic degradation radical SAM methyltransferase ChuW/HutW	CDS	0.2612721502764891	0.34068703382419274	1
1472	DN756_19585	hutX	heme utilization cystosolic carrier protein HutX	CDS	0.3301459649129967	0.35772517006056104	1
1473	DN756_19590		NAD(P)-dependent oxidoreductase	CDS	0.39907244533053493	0.3882275261176648	1
1474	DN756_14975		PhoH family protein	CDS	0.33489504676375664	0.3443791452656302	1
1475	DN756_15005	gltK	glutamate/aspartate ABC transporter permease GltK	CDS	0.2707717688525943	0.3247968000040978	1
1476	DN756_15830		Kef family K(+) transporter	CDS	0.38522666871636946	0.4028707907403203	1
1477	DN756_15045	rlmH	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	CDS	0.353429328741731	0.37309713593122223	1
1478	DN756_15825		MFS transporter	CDS	0.35363630190621076	0.5022145118002275	1
1479	DN756_15815		MFS transporter	CDS	0.41940092788731487	0.4379615108431204	1
1480	DN756_19350		transcriptional activator RhaS	CDS	0.3694332933986684	0.4179572176051963	1
1481	DN756_11190		LysR family transcriptional regulator	CDS	0.4098413855142568	0.4070355075337178	1
1482	DN756_18710		efflux RND transporter periplasmic adaptor subunit	CDS	0.13668318650821928	0.09934404520831365	1
1483	DN756_21130		hypothetical protein	CDS	0.5179877020961862	0.20513784900831258	1
1484	DN756_21595		IS66 family insertion sequence hypothetical protein	CDS	0.34704673770651967	0.3770005817380882	1
1485	DN756_21590		IS3 family transposase	CDS	0.26365911116922186	0.34524791318496106	1
1486	DN756_21585		molecular chaperone Tir	CDS	0.15968116360391107	0.2801930987033747	1
1487	DN756_21580		protein kinase YpkA	CDS	0.14946029276892966	0.2560876129060603	1
1488	DN756_11665		GlpM family protein	CDS	0.4351026390018813	0.420566410085605	1
1489	DN756_11670		hypothetical protein	CDS	0.4426933099071762	0.41849325898716183	1
1490	DN756_11715		FTR1 family protein	CDS	0.3912325160108959	0.4105833362190164	1
1491	DN756_11720	putP	sodium/proline symporter PutP	CDS	0.3696292532783892	0.4602253420889309	1
1492	DN756_17340	fhuC	Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC	CDS	0.31911068833106815	0.46758677814769956	1
1493	DN756_11760		D-cysteine desulfhydrase	CDS	0.3502243955593551	0.38900798845807816	1
1494	DN756_11765	fliZ	flagellar regulatory protein FliZ	CDS	0.3966846758414731	0.3287799815262896	1
1495	DN756_11775		FliC/FljB family flagellin	CDS	0.3965522000989068	0.4497082846311983	1
1496	DN756_11785	fliS	flagella export chaperone FliS	CDS	0.2968900750072619	0.47152967644557103	1
1497	DN756_11810		DNA-3-methyladenine glycosylase 2 family protein	CDS	0.40048847019034495	0.39483089920598635	1
1498	DN756_11815		type II toxin-antitoxin system death-on-curing family toxin	CDS	0.43811869156610495	0.3739959137801234	1
1499	DN756_11820		hypothetical protein	CDS	0.3757369401349979	0.4480288562916795	1
1500	DN756_11825		phage tail protein	CDS	0.3962019212060302	0.332651478316177	1
1501	DN756_11830	fliE	flagellar hook-basal body complex protein FliE	CDS	0.31832293369923437	0.3276638965683083	1
1502	DN756_11835	fliF	flagellar basal body M-ring protein FliF	CDS	0.44310800667313244	0.4101518861812028	1
1503	DN756_11865	fliL	flagellar basal body-associated protein FliL	CDS	0.4870732351140281	0.31363092305533635	1
1504	DN756_17290	degP	serine endoprotease DegP	CDS	0.4156782195475813	0.3627551891974407	1
1505	DN756_11620		phage late control D family protein	CDS	0.4322111718509263	0.34014783540655047	1
1506	DN756_11890	fliQ	flagellar biosynthetic protein FliQ	CDS	0.3191838086257305	0.4600161364986883	1
1507	DN756_11615		phage tail protein	CDS	0.45172635744408557	0.3905063190680704	1
1508	DN756_21600		hypothetical protein	CDS	0.28743153074884836	0.3628126713810078	1
1509	DN756_21625		phospholipase	CDS	0.0015164450712508678	0.0019384646151659652	1
1510	DN756_21620	repA	replication regulatory protein RepA	CDS	0.18393851788631896	0.24548474335314438	1
1511	DN756_11250		hypothetical protein	CDS	0.31948842304513464	0.39386353006374925	1
1512	DN756_21615		RepA leader peptide Tap	CDS	0.15544443300011176	0.12498810237372616	1
1513	DN756_11275		gfo/Idh/MocA family oxidoreductase	CDS	0.39950215563951236	0.381465093427946	1
1514	DN756_11285		GntR family transcriptional regulator	CDS	0.39413762841553895	0.37443997119422245	1
1515	DN756_11290		IS3 family transposase	CDS	0.17843725236177385	0.5887174313072279	1
1516	DN756_11310		IS256 family transposase	CDS	0.3970896686792027	0.3775156913699487	1
1517	DN756_11315		TIR domain-containing protein	CDS	0.35851777103292354	0.3590986294623986	1
1518	DN756_11320		antitoxin	CDS	0.27821775030959683	0.40410275667809475	1
1519	DN756_11325		BrnT family toxin	CDS	0.38195400090296744	0.46348797122462315	1
1520	DN756_11385		phage late control D family protein	CDS	0.3835806224245531	0.34888328488894704	1
1521	DN756_11390		late control protein B	CDS	0.3703484276812472	0.49952470174147545	1
1522	DN756_11420		DNA-binding protein	CDS	0.39417485209942527	0.40813681527762585	1
1523	DN756_18290		hypothetical protein	CDS	0.49090522739834286	0.3216090139473434	1
1524	DN756_18295		hypothetical protein	CDS	0.4798566994773126	0.3118012427616612	1
1525	DN756_18300		hypothetical protein	CDS	0.4071833859303437	0.3377880251542575	1
1526	DN756_11485		hypothetical protein	CDS	0.35764546298934585	0.37248300882978164	1
1527	DN756_21610	repA	incFII family plasmid replication initiator RepA	CDS	0.1742219960864012	0.17721796566400377	1
1528	DN756_21605		hypothetical protein	CDS	0.3569184008001271	0.41332310286811585	1
1529	DN756_11505		hypothetical protein	CDS	0.3648211245952572	0.4233694046572655	1
1530	DN756_11590		phage tail sheath protein	CDS	0.34645980311360947	0.4768837387215229	1
1531	DN756_11900		hypothetical protein	CDS	0.4366127295289403	0.3182987058828	1
1532	DN756_11920		autoinducer 2 ABC transporter substrate-binding protein	CDS	0.4011429758590279	0.403406889841268	1
1533	DN756_11930		bifunctional aldolase/short-chain dehydrogenase	CDS	0.35861749138142707	0.44409461326044625	1
1534	DN756_18570		hypothetical protein	CDS	0.36189072418871665	0.4879511489055211	1
1535	DN756_17025		ABC transporter permease	CDS	0.10184865826206678	0.1151505715713189	1
1536	DN756_12590		IucA/IucC family siderophore biosynthesis protein	CDS	0.37780319672550894	0.422772617961029	1
1537	DN756_12640	fhuF	hydroxamate siderophore iron reductase FhuF	CDS	0.2980256111411245	0.3824321232758059	1
1538	DN756_12690		MFS transporter	CDS	0.42558273418411463	0.4143002343680091	1
1539	DN756_12695		hypothetical protein	CDS	0.3344398825718244	0.4070007904786452	1
1540	DN756_12700		CidB/LrgB family autolysis modulator	CDS	0.31108136781504825	0.34534678370891564	1
1541	DN756_12705		cytidine deaminase	CDS	0.42184236177517065	0.37356970500777315	1
1542	DN756_16980		cytochrome b561	CDS	0.37315083781497793	0.3857802007218814	1
1543	DN756_21230		AAA family ATPase	CDS	0.49950788333904333	0.23734386167259733	1
1544	DN756_12780		ABC transporter ATP-binding protein	CDS	0.3453079516920934	0.43402817573770414	1
1545	DN756_12820	tssE	type VI secretion system baseplate subunit TssE	CDS	0.44845618525950154	0.34154158360434045	1
1546	DN756_12825	tssJ	type VI secretion system lipoprotein TssJ	CDS	0.37770884874423166	0.45211083602265006	1
1547	DN756_12930		enoyl-CoA hydratase/isomerase family protein	CDS	0.3732511402998498	0.36352630644092954	1
1548	DN756_12975		IS6 family transposase	CDS	0.4053406382141096	0.45362510980497184	1
1549	DN756_12995		ribosomal RNA large subunit methyltransferase I	CDS	0.19388293604869247	0.22249691467728713	1
1550	DN756_13055	matP	macrodomain Ter protein MatP	CDS	0.3370252503987778	0.4729031517611481	1
1551	DN756_13060		Lon protease family protein	CDS	0.32281208639533227	0.3342006024675453	1
1552	DN756_13065		beta-hydroxydecanoyl-ACP dehydratase	CDS	0.3153620284266895	0.23076685306137343	1
1553	DN756_13075	fabF	beta-ketoacyl-[acyl-carrier-protein] synthase II	CDS	0.42515353125276034	0.3887728090591951	1
1554	DN756_21135		hypothetical protein	CDS	0.43034659532617753	0.4109717771022204	1
1555	DN756_12520		his operon leader peptide	CDS	0.5867541902554455	0.25831757705311603	1
1556	DN756_17065		TonB-dependent receptor	CDS	0.4126526998986539	0.37806058610969884	1
1557	DN756_12485		aspartate:proton symporter	CDS	0.23871453793370576	0.2593076056478602	1
1558	DN756_12480		hypothetical protein	CDS	0.30748494819351196	0.49851986608854687	1
1559	DN756_11955		flagellar basal body P-ring protein	CDS	0.36014046152667384	0.5045798745265032	1
1560	DN756_17250		superoxide dismutase [Cu-Zn] SodC1	CDS	0.3004954699355881	0.49507309073773514	1
1561	DN756_11970		flagellar basal body rod protein FlgF	CDS	0.41679423748972555	0.43847078502808584	1
1562	DN756_21500		amino acid ABC transporter permease	CDS	0.027358581358639465	0.027990653015647755	1
1563	DN756_12015		flagellar protein FlhE	CDS	0.44977401403725714	0.36637716034994416	1
1564	DN756_17215		hypothetical protein	CDS	0.4171100225634342	0.41290692408162405	1
1565	DN756_17180		DUF3561 family protein	CDS	0.4691024217902708	0.36221647425369025	1
1566	DN756_12025	flhB	flagellar type III secretion system protein FlhB	CDS	0.3311809470056475	0.4563828561819208	1
1567	DN756_12030		hypothetical protein	CDS	0.4489988359422781	0.3611786544702353	1
1568	DN756_18395		PTS fructose-like transporter subunit IIB	CDS	0.3553172594827217	0.2928738620593547	1
1569	DN756_13160		DUF882 domain-containing protein	CDS	0.35845891615575837	0.4345006351687509	1
1570	DN756_18425		SAM-dependent DNA methyltransferase	CDS	0.3719463706884796	0.4505225653263373	1
1571	DN756_12175	hpaR	homoprotocatechuate degradation operon regulator HpaR	CDS	0.3635592713122829	0.32611285260144063	1
1572	DN756_12180		gluconate 5-dehydrogenase	CDS	0.3436757757061003	0.24720910356121106	1
1573	DN756_18450		hypothetical protein	CDS	0.48892976136132166	0.29622521943734037	1
1574	DN756_18455		restriction endonuclease	CDS	0.3877180615643593	0.4271346421490888	1
1575	DN756_12270		DUF2591 domain-containing protein	CDS	0.36667730589941266	0.4872230092358869	1
1576	DN756_12295		DUF2766 domain-containing protein	CDS	0.4121270781182857	0.40937583076077977	1
1577	DN756_12310		ABC transporter ATP-binding protein	CDS	0.39710593291539825	0.3810621579284958	1
1578	DN756_12360		4'-phosphopantetheinyl transferase superfamily protein	CDS	0.41723030673875255	0.351777874785793	1
1579	DN756_12440		SDR family oxidoreductase	CDS	0.3997798251392865	0.34998409766933397	1
1580	DN756_19850	fadA	acetyl-CoA C-acyltransferase FadA	CDS	0.352479823048669	0.39932995847225755	1
1581	DN756_12165		2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	CDS	0.3368818724103673	0.5146270663546106	1
1582	DN756_17935		DUF3757 domain-containing protein	CDS	0.37639553941198534	0.4780349618741437	1
1583	DN756_22045		type III secretion system effector acetyltransferase YopJ	CDS	0.08365225288974698	0.1616887351253626	1
1584	DN756_06380		hypothetical protein	CDS	0.3361595742612895	0.3251645288077253	1
1585	DN756_04530		hemolysin III family protein	CDS	0.34139968870645193	0.3256816256568717	1
